"","items","support","count"
"104","{300,404}",0.627559311017225,1931
"105","{404,426}",0.628859278518037,1935
"106","{404,448}",0.662983425414365,2040
"107","{203,327}",0.609684757881053,1876
"108","{308,327}",0.602859928501787,1855
"109","{327,376}",0.603184920376991,1856
"110","{327,70}",0.633734156646084,1950
"111","{260,327}",0.64478388040299,1984
"112","{300,327}",0.63438414039649,1952
"113","{327,426}",0.626584335391615,1928
"114","{327,448}",0.659083522911927,2028
"115","{468,90}",0.612609684757881,1885
"116","{6,90}",0.607409814754631,1869
"117","{205,90}",0.6145596360091,1891
"118","{75,90}",0.611309717257069,1881
"119","{308,90}",0.607409814754631,1869
"120","{70,90}",0.610334741631459,1878
"121","{300,90}",0.610009749756256,1877
"122","{426,90}",0.626909327266818,1929
"123","{448,90}",0.654858628534287,2015
"124","{203,240}",0.60935976600585,1875
"125","{240,468}",0.600584985375366,1848
"126","{222,240}",0.636009099772506,1957
"127","{240,75}",0.601234969125772,1850
"128","{130,240}",0.642508937276568,1977
"129","{240,308}",0.639259018524537,1967
"130","{240,376}",0.624634384140397,1922
"131","{240,70}",0.635359116022099,1955
"132","{240,260}",0.642508937276568,1977
"133","{240,300}",0.644133896652584,1982
"134","{240,426}",0.664283392915177,2044
"135","{240,448}",0.691257718557036,2127
"136","{207,403}",0.600584985375366,1848
"137","{207,410}",0.619109522261943,1905
"138","{207,221}",0.603509912252194,1857
"139","{207,308}",0.609034774130647,1874
"140","{110,207}",0.602534936626584,1854
"141","{207,376}",0.601884952876178,1852
"142","{207,260}",0.62398440038999,1920
"143","{207,300}",0.602859928501787,1855
"144","{207,426}",0.62398440038999,1920
"145","{207,448}",0.647383815404615,1992
"146","{131,380}",0.62398440038999,1920
"147","{131,222}",0.622684432889178,1916
"148","{130,131}",0.621059473513162,1911
"149","{131,308}",0.622034449138772,1914
"150","{110,131}",0.622359441013975,1915
"151","{131,376}",0.61878453038674,1904
"152","{131,70}",0.640233994150146,1970
"153","{131,260}",0.634709132271693,1953
"154","{131,300}",0.659733506662333,2030
"155","{131,426}",0.666233344166396,2050
"156","{131,448}",0.683457913552161,2103
"157","{386,437}",0.606434839129022,1866
"158","{282,386}",0.623009424764381,1917
"159","{386,6}",0.648358791030224,1995
"160","{205,386}",0.641208969775756,1973
"161","{386,57}",0.613259668508287,1887
"162","{308,386}",0.616184595385115,1896
"163","{110,386}",0.614884627884303,1892
"164","{376,386}",0.604809879753006,1861
"165","{386,70}",0.640883977900553,1972
"166","{260,386}",0.621059473513162,1911
"167","{300,386}",0.667208319792005,2053
"168","{386,426}",0.644458888527787,1983
"169","{386,448}",0.670458238544036,2063
"170","{275,399}",0.622684432889178,1916
"171","{399,6}",0.610334741631459,1878
"172","{205,399}",0.632109197270068,1945
"173","{399,75}",0.605784855378616,1864
"174","{399,57}",0.629834254143646,1938
"175","{308,399}",0.629509262268443,1937
"176","{110,399}",0.613259668508287,1887
"177","{376,399}",0.614884627884303,1892
"178","{399,70}",0.647383815404615,1992
"179","{260,399}",0.642508937276568,1977
"180","{300,399}",0.639259018524537,1967
"181","{399,426}",0.643483912902177,1980
"182","{399,448}",0.673383165420865,2072
"183","{405,435}",0.625934351641209,1926
"184","{219,435}",0.600259993500163,1847
"185","{410,435}",0.613909652258694,1889
"186","{222,435}",0.602209944751381,1853
"187","{130,435}",0.654858628534287,2015
"188","{435,57}",0.601234969125772,1850
"189","{308,435}",0.6145596360091,1891
"190","{110,435}",0.620084497887553,1908
"191","{376,435}",0.619434514137147,1906
"192","{435,70}",0.616834579135522,1898
"193","{260,435}",0.621059473513162,1911
"194","{300,435}",0.654533636659084,2014
"195","{426,435}",0.650308742281443,2001
"196","{435,448}",0.675983100422489,2080
"197","{410,423}",0.609034774130647,1874
"198","{308,423}",0.626259343516412,1927
"199","{376,423}",0.611634709132272,1882
"200","{423,70}",0.61975950601235,1907
"201","{260,423}",0.61358466038349,1888
"202","{300,423}",0.614234644133897,1890
"203","{423,426}",0.626584335391615,1928
"204","{423,448}",0.653558661033474,2011
"205","{112,148}",0.61358466038349,1888
"206","{112,405}",0.618134546636334,1902
"207","{112,180}",0.617159571010725,1899
"208","{112,177}",0.601559961000975,1851
"209","{112,275}",0.617809554761131,1901
"210","{112,468}",0.618459538511537,1903
"211","{112,222}",0.602859928501787,1855
"212","{112,6}",0.61975950601235,1907
"213","{112,205}",0.636009099772506,1957
"214","{112,75}",0.651933701657459,2006
"215","{112,130}",0.62918427039324,1936
"216","{112,57}",0.610984725381866,1880
"217","{112,308}",0.612284692882678,1884
"218","{110,112}",0.605459863503412,1863
"219","{112,376}",0.657133571660709,2022
"220","{112,70}",0.636009099772506,1957
"221","{112,260}",0.643808904777381,1981
"222","{112,300}",0.656808579785505,2021
"223","{112,426}",0.70523236919077,2170
"224","{112,448}",0.712707182320442,2193
"225","{28,410}",0.636334091647709,1958
"226","{275,28}",0.62918427039324,1936
"227","{221,28}",0.619109522261943,1905
"228","{222,28}",0.621059473513162,1911
"229","{28,75}",0.615209619759506,1893
"230","{130,28}",0.6041598960026,1859
"231","{28,57}",0.618459538511537,1903
"232","{28,308}",0.6145596360091,1891
"233","{110,28}",0.625284367890803,1924
"234","{28,376}",0.633409164770881,1949
"235","{28,70}",0.6145596360091,1891
"236","{260,28}",0.652258693532662,2007
"237","{28,300}",0.621059473513162,1911
"238","{28,426}",0.640233994150146,1970
"239","{28,448}",0.659083522911927,2028
"240","{284,334}",0.600259993500163,1847
"241","{282,284}",0.606759831004225,1867
"242","{284,6}",0.616834579135522,1898
"243","{205,284}",0.609034774130647,1874
"244","{284,75}",0.602209944751381,1853
"245","{130,284}",0.616834579135522,1898
"246","{284,57}",0.601559961000975,1851
"247","{284,308}",0.628859278518037,1935
"248","{110,284}",0.618134546636334,1902
"249","{284,376}",0.612284692882678,1884
"250","{284,70}",0.644458888527787,1983
"251","{260,284}",0.630809229769256,1941
"252","{284,300}",0.676308092297693,2081
"253","{284,426}",0.649333766655834,1998
"254","{284,448}",0.679883002924927,2092
"255","{148,214}",0.604484887877803,1860
"256","{214,334}",0.600259993500163,1847
"257","{180,214}",0.621709457263568,1913
"258","{214,275}",0.61878453038674,1904
"259","{214,222}",0.602534936626584,1854
"260","{214,6}",0.619434514137147,1906
"261","{205,214}",0.631134221644459,1942
"262","{214,75}",0.632759181020475,1947
"263","{130,214}",0.653558661033474,2011
"264","{214,57}",0.615859603509912,1895
"265","{214,308}",0.644133896652584,1982
"266","{110,214}",0.613259668508287,1887
"267","{214,376}",0.647708807279818,1993
"268","{214,70}",0.660708482287943,2033
"269","{214,260}",0.642833929151771,1978
"270","{214,300}",0.676958076048099,2083
"271","{214,426}",0.67078323041924,2064
"272","{214,448}",0.700682482937927,2156
"273","{203,447}",0.622684432889178,1916
"274","{410,447}",0.612934676633084,1886
"275","{275,447}",0.625609359766006,1925
"276","{221,447}",0.617159571010725,1899
"277","{222,447}",0.614884627884303,1892
"278","{447,6}",0.607084822879428,1868
"279","{447,75}",0.608709782255444,1873
"280","{130,447}",0.62398440038999,1920
"281","{447,57}",0.631784205394865,1944
"282","{308,447}",0.614884627884303,1892
"283","{110,447}",0.640883977900553,1972
"284","{376,447}",0.661358466038349,2035
"285","{447,70}",0.623334416639584,1918
"286","{260,447}",0.658108547286318,2025
"287","{300,447}",0.652908677283068,2009
"288","{426,447}",0.666233344166396,2050
"289","{447,448}",0.691582710432239,2128
"290","{311,403}",0.623334416639584,1918
"291","{203,311}",0.603834904127397,1858
"292","{311,410}",0.608059798505037,1871
"293","{275,311}",0.608059798505037,1871
"294","{282,311}",0.61975950601235,1907
"295","{311,6}",0.617809554761131,1901
"296","{130,311}",0.61975950601235,1907
"297","{311,57}",0.660058498537537,2031
"298","{308,311}",0.664933376665583,2046
"299","{110,311}",0.65940851478713,2029
"300","{311,70}",0.647708807279818,1993
"301","{260,311}",0.662983425414365,2040
"302","{300,311}",0.675983100422489,2080
"303","{311,426}",0.645108872278193,1985
"304","{311,448}",0.677608059798505,2085
"305","{101,80}",0.628209294767631,1933
"306","{219,80}",0.617809554761131,1901
"307","{177,80}",0.639909002274943,1969
"308","{130,80}",0.605459863503412,1863
"309","{110,80}",0.626259343516412,1927
"310","{376,80}",0.648358791030224,1995
"311","{70,80}",0.633409164770881,1949
"312","{260,80}",0.630809229769256,1941
"313","{300,80}",0.648683782905427,1996
"314","{426,80}",0.658108547286318,2025
"315","{448,80}",0.690932726681833,2126
"316","{101,451}",0.617484562885928,1900
"317","{177,451}",0.612609684757881,1885
"318","{282,451}",0.633409164770881,1949
"319","{221,451}",0.607084822879428,1868
"320","{451,468}",0.63958401039974,1968
"321","{222,451}",0.621709457263568,1913
"322","{451,6}",0.634709132271693,1953
"323","{205,451}",0.624309392265193,1921
"324","{451,75}",0.617159571010725,1899
"325","{451,57}",0.608709782255444,1873
"326","{308,451}",0.615534611634709,1894
"327","{110,451}",0.638934026649334,1966
"328","{376,451}",0.61878453038674,1904
"329","{451,70}",0.634709132271693,1953
"330","{260,451}",0.620734481637959,1910
"331","{300,451}",0.656158596035099,2019
"332","{426,451}",0.638609034774131,1965
"333","{448,451}",0.665908352291193,2049
"334","{148,365}",0.63958401039974,1968
"335","{180,365}",0.620084497887553,1908
"336","{275,365}",0.612609684757881,1885
"337","{365,468}",0.621709457263568,1913
"338","{222,365}",0.644133896652584,1982
"339","{365,6}",0.630484237894053,1940
"340","{205,365}",0.647058823529412,1991
"341","{365,75}",0.630809229769256,1941
"342","{130,365}",0.655508612284693,2017
"343","{308,365}",0.655508612284693,2017
"344","{110,365}",0.612284692882678,1884
"345","{365,376}",0.651933701657459,2006
"346","{365,70}",0.642508937276568,1977
"347","{260,365}",0.648358791030224,1995
"348","{300,365}",0.650308742281443,2001
"349","{365,426}",0.664283392915177,2044
"350","{365,448}",0.689307767305817,2121
"351","{127,334}",0.63438414039649,1952
"352","{101,127}",0.634709132271693,1953
"353","{127,219}",0.614884627884303,1892
"354","{127,410}",0.626584335391615,1928
"355","{127,177}",0.622034449138772,1914
"356","{127,282}",0.615859603509912,1895
"357","{127,6}",0.623009424764381,1917
"358","{127,130}",0.609684757881053,1876
"359","{127,57}",0.612609684757881,1885
"360","{127,308}",0.640558986025349,1971
"361","{110,127}",0.652908677283068,2009
"362","{127,376}",0.621384465388365,1912
"363","{127,70}",0.65518362040949,2016
"364","{127,260}",0.641533961650959,1974
"365","{127,300}",0.686707832304192,2113
"366","{127,426}",0.660058498537537,2031
"367","{127,448}",0.687682807929802,2116
"368","{277,437}",0.61358466038349,1888
"369","{277,334}",0.612284692882678,1884
"370","{101,277}",0.632109197270068,1945
"371","{277,410}",0.604484887877803,1860
"372","{177,277}",0.606759831004225,1867
"373","{275,277}",0.600584985375366,1848
"374","{277,282}",0.65518362040949,2016
"375","{221,277}",0.629509262268443,1937
"376","{277,6}",0.63015924601885,1939
"377","{205,277}",0.601884952876178,1852
"378","{277,57}",0.656158596035099,2019
"379","{277,308}",0.61975950601235,1907
"380","{110,277}",0.684757881052974,2107
"381","{277,376}",0.630809229769256,1941
"382","{277,70}",0.666883327916802,2052
"383","{260,277}",0.66558336041599,2048
"384","{277,300}",0.685732856678583,2110
"385","{277,426}",0.675983100422489,2080
"386","{277,448}",0.692232694182645,2130
"387","{1,390}",0.607084822879428,1868
"388","{380,390}",0.603509912252194,1857
"389","{390,437}",0.602859928501787,1855
"390","{148,390}",0.6145596360091,1891
"391","{334,390}",0.611959701007475,1883
"392","{180,390}",0.642833929151771,1978
"393","{275,390}",0.61358466038349,1888
"394","{282,390}",0.605784855378616,1864
"395","{390,468}",0.634709132271693,1953
"396","{222,390}",0.622684432889178,1916
"397","{390,6}",0.653558661033474,2011
"398","{205,390}",0.661683457913552,2036
"399","{390,75}",0.666558336041599,2051
"400","{130,390}",0.610334741631459,1878
"401","{390,57}",0.609034774130647,1874
"402","{308,390}",0.649008774780631,1997
"403","{110,390}",0.617809554761131,1901
"404","{376,390}",0.655833604159896,2018
"405","{390,70}",0.656158596035099,2019
"406","{260,390}",0.640883977900553,1972
"407","{300,390}",0.686382840428989,2112
"408","{390,426}",0.688982775430614,2120
"409","{390,448}",0.712382190445239,2192
"410","{148,263}",0.616509587260319,1897
"411","{263,403}",0.61358466038349,1888
"412","{180,263}",0.624634384140397,1922
"413","{203,263}",0.636984075398115,1960
"414","{219,263}",0.631134221644459,1942
"415","{263,410}",0.644458888527787,1983
"416","{177,263}",0.626584335391615,1928
"417","{263,275}",0.62398440038999,1920
"418","{263,282}",0.605134871628209,1862
"419","{221,263}",0.653558661033474,2011
"420","{222,263}",0.601234969125772,1850
"421","{205,263}",0.623334416639584,1918
"422","{263,75}",0.633084172895678,1948
"423","{130,263}",0.618459538511537,1903
"424","{263,57}",0.632759181020475,1947
"425","{263,308}",0.642833929151771,1978
"426","{110,263}",0.654858628534287,2015
"427","{263,376}",0.684757881052974,2107
"428","{263,70}",0.653883652908677,2012
"429","{260,263}",0.680857978550536,2095
"430","{263,300}",0.654858628534287,2015
"431","{263,426}",0.68020799480013,2093
"432","{263,448}",0.704257393565161,2167
"433","{159,44}",0.603834904127397,1858
"434","{148,159}",0.616834579135522,1898
"435","{159,403}",0.614884627884303,1892
"436","{159,180}",0.601559961000975,1851
"437","{159,203}",0.640883977900553,1972
"438","{159,219}",0.638934026649334,1966
"439","{159,410}",0.608384790380241,1872
"440","{159,177}",0.626909327266818,1929
"441","{159,275}",0.611309717257069,1881
"442","{159,282}",0.6041598960026,1859
"443","{159,221}",0.637959051023724,1963
"444","{159,468}",0.620084497887553,1908
"445","{159,222}",0.647708807279818,1993
"446","{159,6}",0.611959701007475,1883
"447","{159,205}",0.64478388040299,1984
"448","{159,75}",0.628859278518037,1935
"449","{130,159}",0.63958401039974,1968
"450","{159,57}",0.600584985375366,1848
"451","{159,308}",0.666233344166396,2050
"452","{110,159}",0.634059148521287,1951
"453","{159,376}",0.685082872928177,2108
"454","{159,70}",0.648683782905427,1996
"455","{159,260}",0.658108547286318,2025
"456","{159,300}",0.66558336041599,2048
"457","{159,426}",0.680532986675333,2094
"458","{159,448}",0.707182320441989,2176
"459","{265,437}",0.6041598960026,1859
"460","{265,405}",0.631784205394865,1944
"461","{101,265}",0.644133896652584,1982
"462","{180,265}",0.617159571010725,1899
"463","{219,265}",0.631784205394865,1944
"464","{265,410}",0.610984725381866,1880
"465","{177,265}",0.690932726681833,2126
"466","{265,275}",0.605784855378616,1864
"467","{265,282}",0.625609359766006,1925
"468","{221,265}",0.622684432889178,1916
"469","{265,468}",0.648683782905427,1996
"470","{222,265}",0.609684757881053,1876
"471","{265,6}",0.607084822879428,1868
"472","{205,265}",0.646408839779006,1989
"473","{265,75}",0.637634059148521,1962
"474","{130,265}",0.640883977900553,1972
"475","{265,57}",0.615859603509912,1895
"476","{265,308}",0.615209619759506,1893
"477","{110,265}",0.644133896652584,1982
"478","{265,376}",0.658758531036724,2027
"479","{265,70}",0.666558336041599,2051
"480","{260,265}",0.645758856028599,1987
"481","{265,300}",0.658108547286318,2025
"482","{265,426}",0.675333116672083,2078
"483","{265,448}",0.704907377315567,2169
"484","{242,335}",0.6145596360091,1891
"485","{242,459}",0.602534936626584,1854
"486","{242,44}",0.609034774130647,1874
"487","{148,242}",0.641858953526162,1975
"488","{242,334}",0.603834904127397,1858
"489","{180,242}",0.612284692882678,1884
"490","{203,242}",0.646733831654209,1990
"491","{219,242}",0.636009099772506,1957
"492","{242,275}",0.633409164770881,1949
"493","{221,242}",0.624309392265193,1921
"494","{242,468}",0.645108872278193,1985
"495","{222,242}",0.701332466688333,2158
"496","{242,6}",0.657458563535912,2023
"497","{205,242}",0.646408839779006,1989
"498","{242,75}",0.667533311667208,2054
"499","{130,242}",0.677933051673708,2086
"500","{242,57}",0.62398440038999,1920
"501","{242,308}",0.677608059798505,2085
"502","{110,242}",0.631459213519662,1943
"503","{242,376}",0.695157621059474,2139
"504","{242,70}",0.655508612284693,2017
"505","{242,260}",0.688007799805005,2117
"506","{242,300}",0.683457913552161,2103
"507","{242,426}",0.709132271693208,2182
"508","{242,448}",0.734481637959051,2260
"509","{444,9}",0.619109522261943,1905
"510","{121,9}",0.61358466038349,1888
"511","{44,9}",0.623009424764381,1917
"512","{148,9}",0.623659408514787,1919
"513","{403,9}",0.621059473513162,1911
"514","{180,9}",0.643483912902177,1980
"515","{219,9}",0.605459863503412,1863
"516","{410,9}",0.62918427039324,1936
"517","{177,9}",0.613259668508287,1887
"518","{275,9}",0.692882677933052,2132
"519","{282,9}",0.637309067273318,1961
"520","{221,9}",0.645433864153396,1986
"521","{468,9}",0.632109197270068,1945
"522","{222,9}",0.61878453038674,1904
"523","{6,9}",0.630484237894053,1940
"524","{205,9}",0.668508287292818,2057
"525","{75,9}",0.658758531036724,2027
"526","{130,9}",0.633409164770881,1949
"527","{57,9}",0.663308417289568,2041
"528","{308,9}",0.652583685407865,2008
"529","{110,9}",0.668508287292818,2057
"530","{376,9}",0.671108222294443,2065
"531","{70,9}",0.66558336041599,2048
"532","{260,9}",0.667533311667208,2054
"533","{300,9}",0.665258368540787,2047
"534","{426,9}",0.682482937926552,2100
"535","{448,9}",0.712382190445239,2192
"536","{334,461}",0.600259993500163,1847
"537","{101,461}",0.61878453038674,1904
"538","{203,461}",0.657783555411115,2024
"539","{219,461}",0.624309392265193,1921
"540","{410,461}",0.647383815404615,1992
"541","{177,461}",0.613909652258694,1889
"542","{275,461}",0.616834579135522,1898
"543","{282,461}",0.652258693532662,2007
"544","{221,461}",0.633409164770881,1949
"545","{222,461}",0.651933701657459,2006
"546","{461,6}",0.635359116022099,1955
"547","{205,461}",0.618459538511537,1903
"548","{130,461}",0.633734156646084,1950
"549","{461,57}",0.655833604159896,2018
"550","{308,461}",0.65518362040949,2016
"551","{110,461}",0.684757881052974,2107
"552","{376,461}",0.667208319792005,2053
"553","{461,70}",0.656483587910302,2020
"554","{260,461}",0.682807929801755,2101
"555","{300,461}",0.678583035424114,2088
"556","{426,461}",0.672408189795255,2069
"557","{448,461}",0.696782580435489,2144
"558","{119,437}",0.602859928501787,1855
"559","{119,403}",0.634709132271693,1953
"560","{119,334}",0.619434514137147,1906
"561","{101,119}",0.601559961000975,1851
"562","{119,180}",0.612934676633084,1886
"563","{119,203}",0.619109522261943,1905
"564","{119,177}",0.613259668508287,1887
"565","{119,275}",0.649008774780631,1997
"566","{119,282}",0.65420864478388,2013
"567","{119,221}",0.66460838479038,2045
"568","{119,468}",0.615534611634709,1894
"569","{119,222}",0.626909327266818,1929
"570","{119,6}",0.653233669158271,2010
"571","{119,205}",0.642833929151771,1978
"572","{119,75}",0.654533636659084,2014
"573","{119,130}",0.61358466038349,1888
"574","{119,57}",0.668508287292818,2057
"575","{119,308}",0.647383815404615,1992
"576","{110,119}",0.687357816054599,2115
"577","{119,376}",0.667533311667208,2054
"578","{119,70}",0.667208319792005,2053
"579","{119,260}",0.69060773480663,2125
"580","{119,300}",0.71140721481963,2189
"581","{119,426}",0.691257718557036,2127
"582","{119,448}",0.718232044198895,2210
"583","{199,225}",0.617809554761131,1901
"584","{199,403}",0.60935976600585,1875
"585","{199,334}",0.627234319142022,1930
"586","{101,199}",0.615534611634709,1894
"587","{180,199}",0.617159571010725,1899
"588","{199,219}",0.602859928501787,1855
"589","{177,199}",0.621059473513162,1911
"590","{199,275}",0.617159571010725,1899
"591","{199,282}",0.618134546636334,1902
"592","{199,221}",0.620734481637959,1910
"593","{199,468}",0.654858628534287,2015
"594","{199,222}",0.633734156646084,1950
"595","{199,6}",0.636009099772506,1957
"596","{199,205}",0.628859278518037,1935
"597","{199,75}",0.667533311667208,2054
"598","{130,199}",0.647383815404615,1992
"599","{199,57}",0.627234319142022,1930
"600","{199,308}",0.646733831654209,1990
"601","{110,199}",0.649658758531037,1999
"602","{199,376}",0.651283717907052,2004
"603","{199,70}",0.670133246668833,2062
"604","{199,260}",0.655508612284693,2017
"605","{199,300}",0.701657458563536,2159
"606","{199,426}",0.682807929801755,2101
"607","{199,448}",0.711082222944426,2188
"608","{325,344}",0.624634384140397,1922
"609","{1,325}",0.608059798505037,1871
"610","{325,335}",0.622684432889178,1916
"611","{325,459}",0.616509587260319,1897
"612","{325,380}",0.625284367890803,1924
"613","{148,325}",0.625609359766006,1925
"614","{325,405}",0.654858628534287,2015
"615","{325,334}",0.612609684757881,1885
"616","{180,325}",0.660058498537537,2031
"617","{203,325}",0.610984725381866,1880
"618","{219,325}",0.645108872278193,1985
"619","{325,410}",0.602859928501787,1855
"620","{177,325}",0.607084822879428,1868
"621","{275,325}",0.648358791030224,1995
"622","{282,325}",0.618459538511537,1903
"623","{221,325}",0.62918427039324,1936
"624","{325,468}",0.676633084172896,2082
"625","{222,325}",0.676958076048099,2083
"626","{325,6}",0.639259018524537,1967
"627","{205,325}",0.68020799480013,2093
"628","{325,75}",0.68540786480338,2109
"629","{130,325}",0.695157621059474,2139
"630","{325,57}",0.648358791030224,1995
"631","{308,325}",0.672083197920052,2068
"632","{110,325}",0.65420864478388,2013
"633","{325,376}",0.684432889177771,2106
"634","{325,70}",0.679883002924927,2092
"635","{260,325}",0.688007799805005,2117
"636","{300,325}",0.703932401689958,2166
"637","{325,426}",0.72603184920377,2234
"638","{325,448}",0.750731231719207,2310
"639","{444,469}",0.607084822879428,1868
"640","{225,469}",0.605784855378616,1864
"641","{405,469}",0.609034774130647,1874
"642","{403,469}",0.653233669158271,2010
"643","{334,469}",0.604809879753006,1861
"644","{101,469}",0.608384790380241,1872
"645","{203,469}",0.654858628534287,2015
"646","{219,469}",0.614884627884303,1892
"647","{410,469}",0.645758856028599,1987
"648","{177,469}",0.640558986025349,1971
"649","{275,469}",0.631134221644459,1942
"650","{282,469}",0.625609359766006,1925
"651","{221,469}",0.655508612284693,2017
"652","{468,469}",0.653233669158271,2010
"653","{222,469}",0.645108872278193,1985
"654","{469,6}",0.611634709132272,1882
"655","{205,469}",0.615859603509912,1895
"656","{469,75}",0.663633409164771,2042
"657","{130,469}",0.665908352291193,2049
"658","{469,57}",0.684107897302567,2105
"659","{308,469}",0.675333116672083,2078
"660","{110,469}",0.686382840428989,2112
"661","{376,469}",0.654533636659084,2014
"662","{469,70}",0.68540786480338,2109
"663","{260,469}",0.717907052323692,2209
"664","{300,469}",0.698732531686708,2150
"665","{426,469}",0.711082222944426,2188
"666","{448,469}",0.730906727331817,2249
"667","{44,444}",0.61358466038349,1888
"668","{437,444}",0.607084822879428,1868
"669","{148,444}",0.613259668508287,1887
"670","{405,444}",0.61975950601235,1907
"671","{403,444}",0.643483912902177,1980
"672","{334,444}",0.603834904127397,1858
"673","{101,444}",0.616184595385115,1896
"674","{180,444}",0.641208969775756,1973
"675","{203,444}",0.642508937276568,1977
"676","{219,444}",0.603834904127397,1858
"677","{410,444}",0.652258693532662,2007
"678","{177,444}",0.663958401039974,2043
"679","{275,444}",0.674033149171271,2074
"680","{282,444}",0.64478388040299,1984
"681","{221,444}",0.647058823529412,1991
"682","{444,468}",0.649008774780631,1997
"683","{222,444}",0.6249593760156,1923
"684","{444,6}",0.646083847903802,1988
"685","{205,444}",0.666883327916802,2052
"686","{444,75}",0.66558336041599,2048
"687","{130,444}",0.666558336041599,2051
"688","{444,57}",0.700682482937927,2156
"689","{308,444}",0.689632759181021,2122
"690","{110,444}",0.679233019174521,2090
"691","{376,444}",0.662333441663958,2038
"692","{444,70}",0.706857328566786,2175
"693","{260,444}",0.709132271693208,2182
"694","{300,444}",0.698407539811505,2149
"695","{426,444}",0.716282092947676,2204
"696","{444,448}",0.74585635359116,2295
"697","{121,344}",0.605134871628209,1862
"698","{344,380}",0.633409164770881,1949
"699","{344,437}",0.601884952876178,1852
